?Name,?version,?wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,?>bug
prop-4,292,9,4,0,24,58,20,0,24,2,0.8863636359999999,990,0.545454545,0,0.8478260870000001,0.5,3,6,106.55555559999999,9,3.8889,2
prop-4,292,4,5,0,12,31,4,1,11,3,1.0,109,0.0,0,0.9607843140000001,0.5555555560000001,4,8,25.5,1,0.5,0
prop-4,292,2,3,0,13,16,1,0,13,2,2.0,70,0.0,0,0.857142857,0.625,1,1,34.0,1,0.5,0
prop-4,292,0,1,0,27,0,0,27,0,0,2.0,562,0.0,0,0.0,0.0,0,0,0.0,0,0.0,2
prop-4,292,3,5,0,4,8,3,2,2,2,1.166666667,29,0.0,0,0.98,1.0,4,7,7.666666667,1,0.3333,0
prop-4,292,4,5,1,15,36,4,1,14,3,1.0,198,0.0,0,0.9607843140000001,0.5555555560000001,4,8,47.75,1,0.5,0
prop-4,292,5,5,0,26,54,4,1,25,4,0.916666667,404,0.0,0,0.942307692,0.666666667,4,9,79.2,1,0.6,0
prop-4,292,2,3,0,10,14,1,0,10,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,1,0.5,0
prop-4,292,2,3,0,6,5,1,0,6,2,2.0,12,0.0,0,0.833333333,0.666666667,1,1,5.0,1,0.5,0
prop-4,292,3,3,0,5,23,1,0,5,2,0.75,110,0.5,0,0.9722222220000001,0.6,0,0,35.0,5,1.6667,0
prop-4,292,5,1,0,6,18,6,1,5,2,0.857142857,3061,0.14285714300000002,0,0.0,0.333333333,0,0,609.8,4,1.4,0
prop-4,292,3,5,0,4,15,1,0,4,2,1.0,56,0.2,0,0.981132075,0.666666667,0,0,16.0,2,0.6667,0
prop-4,292,8,5,2,33,75,26,5,28,3,1.0,368,0.0,0,0.8909090909999999,0.404761905,4,9,44.625,1,0.75,0
prop-4,292,2,3,0,7,5,1,0,7,2,2.0,18,0.0,0,0.857142857,0.625,1,1,8.0,1,0.5,0
prop-4,292,1,1,0,54,7,0,52,2,0,2.0,367,0.0,0,0.0,0.0,0,0,282.0,0,0.0,0
prop-4,292,2,4,0,17,16,1,0,17,2,2.0,57,0.0,0,0.933333333,0.6,1,1,27.5,1,0.5,0
prop-4,292,2,3,0,24,35,1,0,24,2,1.0,178,0.0,0,0.857142857,0.625,1,1,87.5,1,0.5,0
prop-4,292,3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
prop-4,292,2,3,0,18,20,1,0,18,2,1.0,96,0.0,0,0.857142857,0.625,1,1,46.0,1,0.5,0
prop-4,292,2,3,0,20,25,1,0,20,2,1.0,102,0.0,0,0.857142857,0.625,1,1,49.5,1,0.5,0
prop-4,292,2,3,0,17,20,1,0,17,2,2.0,72,0.0,0,0.857142857,0.625,1,1,35.0,1,0.5,0
prop-4,292,4,1,0,19,20,0,9,10,2,0.666666667,80,0.5,0,0.0,0.333333333,0,0,18.5,2,1.0,0
prop-4,292,5,4,0,10,12,10,0,10,1,2.0,43,0.0,0,0.875,0.55,2,3,7.6,4,1.4,0
prop-4,292,4,6,0,14,41,4,0,14,3,1.0,221,0.0,0,0.962264151,0.5555555560000001,5,9,53.5,1,0.5,0
prop-4,292,6,5,0,22,51,3,3,19,5,0.8666666670000001,225,0.0,0,0.924528302,0.5,4,8,36.0,2,0.8333,2
prop-4,292,5,7,0,2,10,10,0,2,1,1.083333333,35,0.0,0,0.933333333,1.0,3,7,5.4,1,0.6,0
prop-4,292,5,4,0,13,30,4,2,12,4,0.916666667,182,0.0,0,0.896551724,0.666666667,3,3,34.8,1,0.6,2
prop-4,292,2,6,0,17,21,1,0,17,1,1.0,189,0.0,0,0.977272727,1.0,1,1,92.0,1,0.5,0
prop-4,292,4,5,0,5,8,6,0,5,1,2.0,17,0.0,0,0.9117647059999999,0.625,3,3,3.25,1,0.75,0
prop-4,292,3,7,0,6,17,1,0,6,2,0.75,57,0.5,0,0.982142857,0.666666667,0,0,17.33333333,2,0.6667,2
prop-4,292,5,3,6,15,48,8,6,9,3,0.833333333,163,0.333333333,0,0.8888888890000001,0.5,1,1,31.0,2,1.0,0
prop-4,292,3,4,0,33,46,3,1,33,2,1.0,201,0.0,0,0.875,0.444444444,1,1,65.66666667,2,1.0,0
prop-4,292,5,4,0,8,12,10,0,8,1,2.0,30,0.0,0,0.875,0.55,2,3,5.0,1,0.8,0
prop-4,292,6,6,0,12,19,9,0,12,1,0.933333333,89,0.0,0,0.84,0.7333333329999999,2,3,13.33333333,1,0.6667,0
prop-4,292,14,6,0,17,42,19,0,17,1,0.551282051,1697,0.333333333,0,0.779661017,0.35714285700000004,3,5,119.3571429,11,1.6429,7
prop-4,292,4,5,0,37,50,4,2,35,3,1.0,241,0.0,0,0.9607843140000001,0.5555555560000001,4,10,58.5,1,0.5,0
prop-4,292,2,3,0,25,26,1,0,25,2,1.0,121,0.0,0,0.857142857,0.625,1,1,59.0,1,0.5,0
prop-4,292,3,6,0,15,27,3,0,15,2,1.0,197,0.0,0,0.9655172409999999,0.444444444,1,1,62.66666667,9,3.3333,1
prop-4,292,2,3,0,11,14,1,0,11,2,2.0,40,0.0,0,0.857142857,0.625,1,1,19.0,1,0.5,0
prop-4,292,6,8,0,7,15,15,0,7,1,1.066666667,60,0.0,0,0.916666667,0.4,3,10,8.5,1,0.6667,0
prop-4,292,2,3,0,18,20,1,0,18,2,1.0,69,0.0,0,0.857142857,0.625,1,1,33.0,1,0.5,0
prop-4,292,2,3,0,25,21,1,0,25,2,1.0,92,0.0,0,0.857142857,0.625,1,1,44.5,1,0.5,0
prop-4,292,2,3,0,12,17,1,0,12,2,2.0,66,0.0,0,0.857142857,0.625,1,1,32.0,6,3.0,0
prop-4,292,3,1,0,16,26,1,0,16,2,0.833333333,107,0.333333333,0,0.0,0.75,0,0,33.66666667,4,1.3333,0
prop-4,292,4,5,0,12,37,4,1,11,3,1.0,120,0.0,0,0.9607843140000001,0.5555555560000001,4,8,28.25,1,0.5,0
prop-4,292,3,4,0,18,26,3,0,18,1,1.111111111,425,0.222222222,0,0.951219512,0.666666667,1,1,137.66666669999998,1,0.6667,0
prop-4,292,3,3,0,5,21,1,0,5,2,0.75,96,0.5,0,0.9722222220000001,0.6,0,0,30.33333333,4,1.3333,0
prop-4,292,3,4,0,6,8,3,0,6,1,2.0,36,0.0,0,0.923076923,0.5555555560000001,1,2,11.0,1,0.6667,0
prop-4,292,2,3,0,16,16,1,0,16,2,1.0,63,0.0,0,0.857142857,0.625,1,1,30.0,1,0.5,0
prop-4,292,4,5,0,16,40,4,1,15,3,1.0,214,0.0,0,0.9607843140000001,0.5555555560000001,4,9,51.75,1,0.5,0
prop-4,292,1,4,8,9,2,0,8,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
prop-4,292,6,5,0,22,38,13,0,22,1,0.933333333,141,0.0,0,0.833333333,0.6,2,5,22.0,1,0.6667,0
prop-4,292,2,4,0,33,32,1,0,33,2,1.0,175,0.0,0,0.933333333,0.6,1,1,85.5,1,0.5,0
prop-4,292,7,6,0,13,30,15,0,13,1,0.7222222220000001,858,0.0,0,0.884615385,0.428571429,2,3,120.2857143,1,0.8571,1
prop-4,292,5,4,0,14,24,8,0,14,1,0.9375,179,0.25,0,0.9069767440000001,0.533333333,2,4,34.0,1,0.8,1
prop-4,292,30,1,0,66,80,395,41,25,23,0.969827586,1198,0.083333333,0,0.0,0.157088123,0,0,38.13333333,6,2.7,0
prop-4,292,4,5,0,22,41,4,0,22,3,1.0,197,0.0,0,0.9607843140000001,0.5555555560000001,4,8,47.25,1,0.5,0
prop-4,292,2,3,0,17,20,1,0,17,2,2.0,96,0.0,0,0.857142857,0.625,1,1,47.0,1,0.5,0
prop-4,292,2,1,0,3,5,1,1,2,2,2.0,17,0.0,0,0.0,0.75,0,0,7.5,1,0.5,0
prop-4,292,4,3,0,20,33,0,0,20,4,0.8,180,0.4,0,0.833333333,0.5,0,0,42.75,5,2.25,0
prop-4,292,2,2,0,9,10,1,0,9,2,2.0,38,0.0,0,0.8,0.666666667,1,1,18.0,1,0.5,0
prop-4,292,4,6,0,10,14,4,0,10,1,1.0,49,0.0,0,0.916666667,0.5555555560000001,2,2,10.5,1,0.5,0
prop-4,292,3,3,0,9,16,1,0,9,2,0.75,63,0.5,0,0.9722222220000001,0.6,1,1,19.33333333,3,1.0,0
prop-4,292,6,1,0,29,21,13,9,20,4,0.9,104,0.5,0,0.0,0.42222222200000004,0,0,16.0,1,0.6667,0
prop-4,292,6,5,0,19,29,9,3,16,5,0.933333333,201,0.0,0,0.924528302,0.7333333329999999,4,10,32.0,1,0.6667,0
prop-4,292,2,4,0,35,41,1,0,35,2,1.0,248,0.0,0,0.933333333,0.6,1,1,122.0,1,0.5,0
prop-4,292,5,6,0,12,17,4,0,12,1,0.916666667,62,0.0,0,0.875,0.666666667,2,3,10.8,1,0.6,0
prop-4,292,5,3,3,12,86,8,3,9,3,0.833333333,276,0.333333333,0,0.8888888890000001,0.5,1,1,53.6,2,1.0,0
prop-4,292,51,1,0,127,188,1185,55,74,45,0.953333333,2461,0.41666666700000005,0,0.0,0.14111111099999998,0,0,47.01960784,13,2.2745,0
prop-4,292,2,1,0,1,7,0,1,0,0,0.0,68,1.0,0,0.0,1.0,0,0,30.0,1,0.5,2
prop-4,292,2,3,0,9,14,1,0,9,2,2.0,59,0.0,0,0.857142857,0.625,1,1,28.5,4,2.0,0
prop-4,292,9,1,0,41,72,34,3,38,7,0.9375,270,0.5,0,0.0,0.270833333,0,0,28.77777778,2,0.8889,0
prop-4,292,9,1,0,16,44,34,1,15,8,0.9375,249,0.5,0,0.0,0.916666667,0,0,26.44444444,14,3.5556,1
prop-4,292,6,6,0,17,24,3,0,17,1,0.8666666670000001,98,0.0,0,0.84,0.7333333329999999,2,3,14.83333333,1,0.6667,1
prop-4,292,5,5,0,15,17,10,0,15,1,1.0,99,0.0,0,0.882352941,0.37142857100000004,2,2,18.2,3,1.4,0
prop-4,292,2,3,0,8,12,1,0,8,2,2.0,43,0.0,0,0.857142857,0.625,1,1,20.5,1,0.5,0
prop-4,292,6,4,0,17,100,13,2,15,3,1.0,643,0.0,0,0.8857142859999999,0.46666666700000003,3,4,105.66666670000001,1,0.6667,0
prop-4,292,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.875,0.5,3,3,7.4,1,0.6,0
prop-4,292,9,4,2,44,101,28,2,42,1,0.85,1980,0.0,0,0.578947368,0.45555555600000003,1,1,218.4444444,16,2.5556,0
prop-4,292,3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
prop-4,292,2,3,0,8,12,1,0,8,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,0
prop-4,292,2,3,0,14,11,1,0,14,2,2.0,44,0.0,0,0.9,0.625,1,1,21.0,1,0.5,0
prop-4,292,2,3,0,18,15,1,0,18,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,0
prop-4,292,2,4,0,7,6,1,0,7,1,2.0,19,0.0,0,0.8888888890000001,0.625,1,1,8.5,1,0.5,0
prop-4,292,4,6,0,15,18,4,0,15,1,1.0,66,0.0,0,0.913043478,0.5555555560000001,2,2,14.75,1,0.5,0
prop-4,292,1,1,0,5,1,0,2,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
prop-4,292,12,1,0,2,21,36,2,0,12,0.818181818,142,1.0,0,0.0,0.708333333,0,0,10.41666667,7,1.4167,0
prop-4,292,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.916666667,0.5555555560000001,2,2,8.75,1,0.5,0
prop-4,292,2,1,0,3,5,1,1,2,2,2.0,19,0.0,0,0.0,0.75,0,0,8.5,1,0.5,0
prop-4,292,2,3,0,12,14,1,0,12,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,0
prop-4,292,4,6,0,9,13,4,0,9,1,1.0,43,0.0,0,0.916666667,0.5555555560000001,2,2,9.0,1,0.5,0
prop-4,292,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
prop-4,292,4,4,0,18,30,4,0,18,3,1.0,130,0.0,0,0.931034483,0.5555555560000001,3,3,30.5,1,0.5,0
prop-4,292,4,3,0,65,25,6,2,63,4,1.0,409,0.0,0,0.666666667,0.35,1,1,101.0,1,0.75,1
prop-4,292,2,3,0,8,10,1,0,8,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
prop-4,292,4,1,0,26,38,4,3,23,2,0.8888888890000001,222,0.333333333,0,0.0,0.333333333,0,0,53.75,9,2.5,0
prop-4,292,2,4,0,36,46,1,0,36,2,1.0,451,0.0,0,0.933333333,0.6,2,2,223.0,1,0.5,0
prop-4,292,2,3,0,25,25,1,0,25,2,2.0,114,0.0,0,0.857142857,0.625,1,1,56.0,1,0.5,0
prop-4,292,2,3,0,10,10,1,0,10,2,2.0,44,0.0,0,0.857142857,0.625,1,1,21.0,1,0.5,0
prop-4,292,2,3,0,20,40,1,0,20,2,2.0,188,0.0,0,0.857142857,0.625,1,1,93.0,1,0.5,0
prop-4,292,7,1,0,24,7,21,20,4,7,2.0,7,0.0,0,0.0,0.571428571,0,0,0.0,1,1.0,0
prop-4,292,5,6,0,9,14,8,0,9,1,1.0,46,0.0,0,0.875,0.5,3,3,7.6,1,0.6,0
prop-4,292,4,5,0,12,24,4,1,11,3,1.0,107,0.0,0,0.9607843140000001,0.5555555560000001,4,8,25.0,1,0.5,0
prop-4,292,1,8,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
prop-4,292,2,3,0,8,12,1,0,8,2,2.0,44,0.0,0,0.857142857,0.625,1,1,21.0,1,0.5,0
prop-4,292,2,1,0,3,5,1,1,2,2,2.0,19,0.0,0,0.0,0.75,0,0,8.5,1,0.5,0
prop-4,292,5,6,0,29,45,8,0,29,1,1.0,296,0.0,0,0.88,0.5,2,3,57.4,1,0.6,1
prop-4,292,2,3,0,18,22,1,0,18,2,1.0,119,0.0,0,0.857142857,0.625,1,1,58.0,1,0.5,0
prop-4,292,5,5,0,24,25,10,0,24,1,1.0,123,0.0,0,0.8857142859999999,0.7,3,4,23.0,7,2.0,0
prop-4,292,3,7,0,5,6,3,0,5,1,1.5,16,0.0,0,0.939393939,0.666666667,1,2,4.0,1,0.6667,0
prop-4,292,5,6,0,9,14,8,0,9,1,1.0,46,0.0,0,0.875,0.5,3,3,7.6,1,0.6,0
prop-4,292,2,3,0,16,18,1,0,16,2,2.0,68,0.0,0,0.857142857,0.625,1,1,33.0,1,0.5,0
prop-4,292,5,7,0,12,19,8,0,12,1,1.0,69,0.0,0,0.884615385,0.5,2,2,12.2,1,0.6,0
prop-4,292,3,2,0,41,68,1,0,41,1,0.833333333,584,0.333333333,0,0.933333333,0.625,1,3,192.66666669999998,23,7.6667,2
prop-4,292,2,3,0,19,22,1,0,19,2,1.0,106,0.0,0,0.857142857,0.625,1,1,51.5,1,0.5,0
prop-4,292,2,3,0,3,4,1,0,3,1,2.0,8,0.0,0,0.833333333,1.0,1,1,3.0,1,0.5,0
prop-4,292,2,3,0,12,11,1,0,12,2,2.0,39,0.0,0,0.857142857,0.625,1,1,18.5,1,0.5,1
prop-4,292,2,1,0,4,10,1,1,3,2,1.0,61,0.0,0,0.0,0.75,0,0,29.0,4,2.0,0
prop-4,292,3,6,0,15,27,3,0,15,2,1.0,197,0.0,0,0.9649122809999999,0.444444444,1,1,62.66666667,9,3.3333,1
prop-4,292,5,3,0,17,29,10,0,17,2,1.125,175,0.5,0,0.851851852,0.56,2,3,33.6,2,1.0,0
prop-4,292,6,4,0,16,23,15,0,16,1,1.0,124,0.0,0,0.848484848,0.38888888899999996,1,2,19.5,3,1.3333,0
prop-4,292,7,3,1,11,25,17,2,9,5,0.8888888890000001,100,0.333333333,0,0.8275862070000001,0.38888888899999996,1,2,12.85714286,2,0.8571,0
prop-4,292,2,3,0,10,13,1,0,10,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,1,0.5,0
prop-4,292,2,3,0,15,21,1,0,15,2,2.0,82,1.0,0,0.857142857,0.625,1,1,39.5,1,0.5,0
prop-4,292,0,1,0,1,0,0,1,0,0,2.0,12,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
prop-4,292,10,1,0,41,111,43,5,36,8,0.962962963,1260,0.333333333,0,0.0,0.166666667,0,0,124.7,29,3.6,3
prop-4,292,2,3,2,31,52,1,3,29,2,1.0,342,0.0,0,0.857142857,0.6,0,0,168.5,1,0.5,0
prop-4,292,4,4,0,12,25,4,0,12,3,1.0,96,0.0,0,0.931034483,0.5555555560000001,3,3,22.25,1,0.5,0
prop-4,292,4,2,31,45,15,6,31,14,3,1.0,63,0.0,0,0.666666667,0.666666667,1,1,14.25,1,0.5,0
prop-4,292,6,8,0,7,15,15,0,7,1,1.066666667,60,0.0,0,0.916666667,0.4,3,10,8.5,1,0.6667,0
prop-4,292,2,5,15,19,4,1,15,4,2,2.0,9,0.0,0,0.9523809520000001,0.666666667,1,1,3.5,1,0.5,0
prop-4,292,2,3,0,14,24,1,0,14,2,2.0,107,1.0,0,0.857142857,0.625,1,1,52.0,11,5.5,0
prop-4,292,3,7,0,6,17,1,0,6,2,0.75,57,0.5,0,0.982142857,0.666666667,0,0,17.33333333,2,0.6667,2
prop-4,292,2,3,0,16,19,1,0,16,2,1.0,72,0.0,0,0.857142857,0.625,1,1,34.5,1,0.5,0
prop-4,292,2,4,0,1,3,1,0,1,1,2.0,7,0.0,0,0.967741935,1.0,1,1,2.5,1,0.5,0
prop-4,292,2,3,0,19,24,1,0,19,2,1.0,120,0.0,0,0.857142857,0.625,1,1,58.5,1,0.5,0
prop-4,292,6,4,0,32,127,13,1,31,3,1.0,943,0.0,0,0.870967742,0.4,1,1,155.5,19,4.0,2
prop-4,292,6,5,0,20,22,15,0,20,1,1.0,111,0.0,0,0.857142857,0.404761905,2,3,17.16666667,4,1.6667,0
prop-4,292,2,3,0,12,13,1,0,12,2,2.0,48,0.0,0,0.857142857,0.625,1,1,23.0,1,0.5,0
prop-4,292,7,1,0,39,66,19,1,38,5,0.8888888890000001,475,0.333333333,0,0.0,0.261904762,0,0,66.42857143,6,1.4286,0
prop-4,292,13,1,0,3,14,42,3,0,13,0.833333333,82,1.0,0,0.0,0.538461538,0,0,4.846153846,1,0.9231,0
prop-4,292,2,3,0,8,10,1,0,8,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
prop-4,292,2,3,0,24,11,1,0,24,2,1.0,105,0.0,0,0.857142857,0.625,1,1,51.0,1,0.5,0
prop-4,292,2,3,0,19,22,1,0,19,2,1.0,96,0.0,0,0.857142857,0.625,1,1,46.5,1,0.5,0
prop-4,292,4,5,0,18,33,4,1,17,3,1.0,109,0.0,0,0.9607843140000001,0.5555555560000001,4,8,25.5,1,0.5,0
prop-4,292,2,4,0,5,4,1,0,5,2,2.0,13,0.0,0,0.875,0.625,1,2,5.5,1,0.5,0
prop-4,292,2,3,0,5,5,1,0,5,2,2.0,24,0.0,0,0.9722222220000001,0.6,1,1,11.0,1,0.5,0
prop-4,292,2,3,0,26,23,1,0,26,2,2.0,123,0.0,0,0.857142857,0.625,1,1,60.5,1,0.5,0
prop-4,292,7,1,0,17,70,21,2,15,3,1.104166667,329,0.75,0,0.0,0.321428571,0,0,44.85714286,2,1.1429,0
prop-4,292,2,3,0,13,13,1,0,13,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,0
prop-4,292,2,3,0,10,13,1,0,10,2,2.0,47,0.0,0,0.857142857,0.625,1,1,22.5,1,0.5,0
prop-4,292,2,3,0,13,14,1,0,13,2,2.0,57,0.0,0,0.857142857,0.625,1,1,27.5,1,0.5,0
prop-4,292,2,3,0,16,17,1,0,16,2,1.0,89,0.0,0,0.857142857,0.625,1,1,43.0,1,0.5,0
prop-4,292,4,1,0,12,24,4,1,11,2,0.833333333,97,0.5,0,0.0,0.444444444,0,0,22.75,1,0.5,0
prop-4,292,2,3,0,17,19,1,0,17,2,1.0,115,0.0,0,0.857142857,0.625,1,1,55.0,1,0.5,0
prop-4,292,4,5,0,4,7,6,0,4,1,2.0,16,0.0,0,0.9117647059999999,0.625,3,3,3.0,1,0.75,0
prop-4,292,2,3,0,10,9,1,0,10,2,2.0,71,0.0,0,0.857142857,0.625,1,1,34.5,1,0.5,0
prop-4,292,5,6,0,22,36,8,0,22,3,0.9722222220000001,530,0.0,1,0.933333333,0.5,1,1,103.2,3,1.4,0
prop-4,292,4,4,0,21,35,6,0,21,1,1.0,396,0.125,0,0.9285714290000001,0.5,1,1,96.0,4,1.5,1
prop-4,292,2,3,0,17,17,1,0,17,2,1.0,85,0.0,0,0.857142857,0.625,1,1,41.0,1,0.5,0
prop-4,292,6,5,0,21,35,13,3,18,4,1.0,133,0.0,0,0.924528302,0.55,4,12,20.66666667,1,0.6667,1
prop-4,292,3,3,0,15,15,1,0,15,2,0.75,57,0.5,0,0.875,0.666666667,1,1,17.33333333,1,0.3333,0
prop-4,292,2,3,0,28,29,1,0,28,2,2.0,120,0.0,0,0.857142857,0.625,1,1,59.0,1,0.5,0
prop-4,292,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.916666667,0.5555555560000001,2,2,8.75,1,0.5,0
prop-4,292,5,6,0,11,17,4,0,11,1,0.916666667,72,0.0,0,0.88,0.666666667,2,3,12.8,1,0.6,0
prop-4,292,1,6,0,1,2,0,0,1,1,2.0,8,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0
prop-4,292,4,6,0,8,13,4,0,8,1,1.0,47,0.0,0,0.916666667,0.5555555560000001,2,2,10.0,1,0.5,0
prop-4,292,5,7,0,14,29,4,1,13,4,0.916666667,193,0.0,0,0.9577464790000001,0.666666667,6,17,37.0,1,0.6,2
prop-4,292,6,5,0,7,12,15,0,7,1,1.0,47,0.0,0,0.857142857,0.404761905,2,3,6.666666667,2,1.0,0
prop-4,292,2,3,0,15,24,1,0,15,2,1.0,136,0.0,0,0.857142857,0.625,1,1,66.0,11,5.5,0
prop-4,292,5,5,0,19,22,10,0,19,1,1.0,76,0.0,0,0.8857142859999999,0.7,3,4,14.0,4,1.4,0
prop-4,292,3,1,0,21,20,1,3,18,1,0.875,99,0.25,0,0.0,0.5,0,0,30.66666667,1,0.3333,0
prop-4,292,2,3,0,10,9,1,0,10,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
prop-4,292,3,3,0,10,27,1,0,10,2,0.75,163,0.5,0,0.9722222220000001,0.6,0,0,52.66666667,10,3.3333,0
prop-4,292,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.875,0.5,3,3,7.4,1,0.6,0
prop-4,292,5,6,0,9,14,8,0,9,1,1.0,46,0.0,0,0.875,0.5,3,3,7.6,1,0.6,0
prop-4,292,2,3,0,13,25,1,0,13,2,2.0,95,0.0,0,0.857142857,0.625,1,1,46.5,1,0.5,0
prop-4,292,2,4,0,30,29,1,0,30,2,1.0,207,0.0,0,0.933333333,0.6,1,1,101.0,1,0.5,0
prop-4,292,2,3,0,16,19,1,0,16,2,2.0,90,0.0,0,0.857142857,0.625,1,1,44.0,1,0.5,0
prop-4,292,2,4,0,25,22,1,0,25,2,1.0,153,0.0,0,0.933333333,0.6,1,1,74.0,1,0.5,0
prop-4,292,2,4,0,27,25,1,0,27,2,1.0,153,0.0,0,0.933333333,0.6,1,1,74.5,1,0.5,0
prop-4,292,4,1,0,33,43,4,1,32,1,1.0,269,0.666666667,0,0.0,0.41666666700000005,0,0,65.5,1,0.5,2
prop-4,292,5,6,0,19,22,4,0,19,1,0.916666667,76,0.0,0,0.875,0.666666667,2,3,13.6,1,0.6,1
prop-4,292,2,3,0,12,17,1,0,12,2,2.0,66,0.0,0,0.857142857,0.625,1,1,32.0,6,3.0,0
prop-4,292,24,3,3,21,73,254,3,18,9,0.9347826090000001,481,0.75,0,0.52173913,0.19565217399999998,0,0,18.875,8,2.0833,0
prop-4,292,2,4,0,24,20,1,0,24,2,2.0,118,0.0,0,0.933333333,0.6,1,1,57.0,1,0.5,0
prop-4,292,3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
prop-4,292,0,1,0,98,0,0,98,0,0,2.0,549,0.0,0,0.0,0.0,0,0,0.0,0,0.0,8
prop-4,292,2,1,0,2,6,1,0,2,2,2.0,28,0.0,0,0.0,0.75,0,0,13.0,2,1.0,0
prop-4,292,2,3,0,15,23,1,0,15,2,1.0,181,0.0,0,0.857142857,0.625,1,1,89.0,1,0.5,2
prop-4,292,2,3,0,14,38,1,0,14,2,2.0,117,0.0,0,0.857142857,0.625,1,1,57.5,1,0.5,0
prop-4,292,7,3,1,32,53,19,1,31,2,0.833333333,257,1.0,0,0.545454545,0.3125,1,1,35.57142857,2,0.8571,4
prop-4,292,3,1,0,1,4,3,0,1,3,2.0,10,0.0,0,0.0,1.0,0,0,2.333333333,1,0.6667,0
prop-4,292,7,3,1,25,45,15,1,24,5,0.814814815,292,0.0,0,0.8,0.4,0,0,39.42857143,6,2.1429,0
prop-4,292,2,3,0,10,18,1,0,10,2,2.0,65,0.0,0,0.857142857,0.625,1,1,31.5,1,0.5,0
prop-4,292,2,3,0,49,51,1,0,49,2,1.0,260,0.0,0,0.857142857,0.625,1,1,127.5,1,0.5,0
prop-4,292,3,1,0,6,12,1,0,6,1,0.75,42,0.5,0,0.0,0.5,0,0,12.33333333,2,0.6667,0
prop-4,292,13,4,0,39,145,66,2,37,5,0.944444444,1456,0.0,0,0.7105263159999999,0.472222222,3,3,110.7692308,3,1.0,9
prop-4,292,3,3,0,14,14,1,0,14,2,0.75,53,0.5,0,0.875,0.666666667,0,0,16.0,1,0.3333,0
prop-4,292,2,3,0,24,35,1,0,24,2,1.0,190,0.0,0,0.857142857,0.625,1,1,92.0,7,3.5,0
prop-4,292,2,3,0,9,7,1,0,9,2,2.0,22,0.0,0,0.833333333,0.666666667,2,2,10.0,1,0.5,0
prop-4,292,2,3,0,15,13,1,0,15,2,1.0,46,0.0,0,0.857142857,0.625,1,1,21.5,1,0.5,0
prop-4,292,55,1,0,157,149,1447,97,61,38,0.9475308640000001,2059,0.166666667,0,0.0,0.162037037,0,0,36.32727273,6,1.4364,0
prop-4,292,2,3,0,10,13,1,0,10,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
prop-4,292,3,5,0,5,8,3,3,2,2,1.166666667,29,0.0,0,0.9714285709999999,1.0,3,3,7.666666667,1,0.3333,0
prop-4,292,5,5,0,39,7,0,35,4,5,0.5,44,1.0,0,0.97979798,0.6,0,0,7.4,1,0.8,0
prop-4,292,1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
prop-4,292,4,5,2,8,14,6,2,6,2,1.0,45,0.0,0,0.9090909090000001,0.7777777779999999,3,4,9.75,1,0.5,0
prop-4,292,4,6,0,10,15,4,0,10,1,1.0,55,0.0,0,0.913043478,0.5555555560000001,2,2,12.0,1,0.5,0
prop-4,292,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
prop-4,292,5,6,0,12,18,4,0,12,1,0.916666667,67,0.0,0,0.875,0.666666667,2,3,11.8,1,0.6,0
